latitude,longitude,brightness,daynight,bright_t31,acq_time,frp,confidence
-15.812,-49.064,304.3,N,294.2,215,11.3,59
-17.415,-60.843,319.5,N,296.3,215,51.5,99
-17.417,-60.865,305.7,N,295.2,215,14,30
-17.402,-60.844,327.7,N,297.3,215,79,100
-17.404,-60.867,321.9,N,296.4,215,56.8,100
-17.406,-60.889,311.2,N,295.5,215,26.9,68
-17.005,-57.326,312.7,N,296,215,15.3,84
-16.744,-55.435,318.9,N,299.4,215,15,98
-16.745,-55.445,310.5,N,298,215,7.4,45
-17.008,-57.517,326,N,297.9,215,34.7,100
-17.01,-57.529,335.6,N,297.7,215,53.9,100
-17.404,-60.828,306.1,N,296,215,13.4,24
-17.407,-60.85,329.9,N,297.4,215,90.9,100
-17.409,-60.872,312.6,N,295.7,215,29.4,50
-17.393,-60.851,323.9,N,296.7,215,64.7,100
-17.396,-60.874,317.1,N,295.9,215,41.9,94
-17.398,-60.897,306.2,N,294.8,215,14.9,58
-15.911,-50.02,316.8,N,298.3,215,22.3,94
-15.913,-50.032,306.4,N,295.2,215,9.1,68
-16.506,-53.925,317.3,N,297.9,215,11.9,95
-16.507,-53.934,343,N,300.3,215,45.7,100
-16.508,-53.944,315.1,N,297.5,215,11,90
-17.382,-60.875,316.7,N,296.1,215,40.4,93
-17.385,-60.898,314.6,N,295.3,215,35.4,89
-16.498,-53.936,310.2,N,296.8,215,5.9,58
-16.471,-53.94,314.1,N,300.6,215,8.3,80
-16.463,-53.951,332.6,N,302,215,28.2,100
-16.465,-53.96,339.9,N,302.2,215,39.4,100
-16.902,-57.485,318.6,N,296.4,215,23.4,97
-16.904,-57.498,309.8,N,296.8,215,11.9,75
-16.864,-57.351,343.4,N,298.1,215,71.4,100
-16.866,-57.363,307.7,N,296.2,215,8.9,34
-16.728,-56.438,309.2,N,295.3,215,9.1,76
-16.855,-57.441,316.1,N,298.3,215,18.9,92
-16.226,-52.889,318.4,N,296.5,215,15,97
-16.848,-57.467,319.9,N,298.3,215,23.6,99
-16.827,-57.363,318.1,N,298.7,215,21.7,90
-16.809,-57.39,308.7,N,295,215,11.6,73
-15.442,-48.374,308.9,N,296,215,21.5,76
-15.851,-51.119,309.8,N,297.4,215,9.3,69
-15.853,-51.131,307.9,N,297.8,215,6.9,63
-16.191,-53.338,307.9,N,297.1,215,5.7,57
-15.852,-51.125,317.9,N,298.7,215,17.5,96
-16.182,-53.335,308.4,N,296.1,215,7.2,54
-15.84,-51.115,307.5,N,297.5,215,7.5,22
-15.842,-51.127,321.5,N,298.4,215,22.5,100
-15.635,-51.369,309.7,N,296.9,215,10.1,78
-16.859,-60.853,316.2,N,296.5,215,37.1,84
-16.861,-60.837,316.3,N,296.7,215,38.8,93
-16.863,-60.859,310,N,296,215,21.8,68
-16.759,-60.065,308.3,N,296.2,215,12.7,27
-16.85,-60.861,308.2,N,296.1,215,17.7,52
-16.747,-60.066,308.6,N,296.2,215,12.2,13
-15.138,-48.753,310.5,N,296.5,215,19.5,80
-16.321,-56.833,316.4,N,296.3,215,16.7,93
-16.506,-58.517,307.5,N,295.4,215,10.7,65
-16.504,-58.508,308.1,N,295.9,215,12.4,68
-16.017,-54.962,310.3,N,296.9,215,7.9,55
-16.657,-59.968,309,N,296.6,215,13,29
-16.007,-54.954,308.7,N,292.4,215,6.9,67
-16.008,-54.964,315.8,N,295.4,215,12.2,92
-16.01,-54.973,353.5,N,299.8,215,69.7,100
-16.011,-54.983,341.5,N,297.9,215,45.3,100
-16.645,-59.97,309.9,N,296.6,215,16,58
-15.998,-54.956,320.9,N,294.8,215,17.1,100
-16.632,-59.972,319,N,295.7,215,36.5,98
-16.898,-62.417,306.2,N,292.4,215,31.2,64
-16.901,-62.446,344.4,N,293.4,215,263.6,100
-15.876,-54.739,324.1,N,298.2,215,19.3,100
-15.877,-54.749,320.8,N,299.4,215,15.8,100
-15.879,-54.758,311,N,298.5,215,7.4,81
-16.275,-57.756,315.1,N,299,215,17.4,90
-15.086,-49.618,306.8,N,290,215,15.4,69
-15.867,-54.741,322.7,N,300.2,215,17.4,100
-15.868,-54.75,316.3,N,299.9,215,11.3,93
-15.053,-49.489,308.3,N,291.7,215,16.7,74
-15.858,-54.742,312.7,N,299.1,215,8.3,85
-15.84,-54.745,310.8,N,298.9,215,7.3,81
-15.841,-54.754,313.1,N,298.4,215,9,86
-15.842,-54.763,317.5,N,298.3,215,12.6,95
-15.844,-54.773,314.4,N,298.7,215,10.4,89
-15.845,-54.782,309.9,N,297,215,7,79
-15.835,-54.771,317.7,N,295.3,215,14.5,95
-14.407,-47.945,306.4,N,294.7,215,16.9,68
-14.388,-47.989,311.9,N,296.5,215,28.3,83
-15.74,-57.069,315.3,N,296.4,215,15.5,90
-15.742,-57.081,305.9,N,295.4,215,6.6,43
-14.169,-46.967,303.6,N,291.6,215,21.5,56
-14.348,-48.057,328.7,N,299.1,215,74.3,100
-14.351,-48.074,316.6,N,298.7,215,37.2,93
-14.345,-48.045,313.6,N,297.5,215,28.6,74
-14.348,-48.062,326.3,N,299.2,215,65.4,100
-14.351,-48.08,309.3,N,297.7,215,19.7,28
-14.267,-48.507,310.5,N,295.3,215,23.8,76
-14.27,-48.524,342.4,N,299.4,215,122.7,100
-14.255,-48.509,321.4,N,297.4,215,48.2,100
-14.257,-48.525,330,N,299.2,215,72.8,100
-15.527,-57.067,309.1,N,296.4,215,8.3,19
-15.537,-57.146,309.5,N,299.1,215,6.5,23
-15.538,-57.158,308.9,N,298.5,215,6,8
-15.515,-57.057,334.8,N,296.6,215,43.6,100
-15.517,-57.068,335.3,N,298.4,215,44.3,100
-15.514,-57.132,312.6,N,299.8,215,8.8,30
-15.495,-57.066,316.9,N,299,215,15.7,72
-15.503,-57.123,310.1,N,299.6,215,6.9,76
-14.59,-50.841,353.3,N,300.2,215,100.3,100
-14.592,-50.853,414.4,N,308.1,215,523.8,100
-14.593,-50.865,330.9,N,297.1,215,41.1,100
-15.485,-57.066,313.9,N,299.3,215,12,62
-15.487,-57.078,316.5,N,300.4,215,14,93
-15.488,-57.09,323.1,N,300.4,215,22.3,100
-15.49,-57.101,316.7,N,300.6,215,13.9,93
-15.491,-57.113,320.4,N,300.7,215,18.6,100
-14.576,-50.818,320.2,N,296.1,215,23.6,100
-14.577,-50.83,309.5,N,295.7,215,9.7,46
-15.475,-57.068,319.7,N,300.3,215,18.3,97
-15.477,-57.08,323.8,N,299.9,215,23.3,100
-15.464,-57.058,312.6,N,299.7,215,10.7,53
-15.466,-57.07,321,N,300.4,215,20.2,100
-14.046,-47.76,312.5,N,297.9,215,27.1,54
-15.454,-57.06,320.1,N,300.2,215,19.5,100
-14.028,-47.805,309.7,N,296.7,215,24.9,53
-15.292,-56.052,311.8,N,299.4,215,7.9,83
-15.294,-56.062,321.6,N,299.8,215,17.6,100
-14.03,-47.81,312.5,N,296.8,215,29.8,38
-14.802,-52.771,305.6,N,294.8,215,5.7,51
-15.155,-55.367,313.8,N,296.8,215,11.2,88
-15.156,-55.376,305.9,N,295.5,215,5.4,47
-15.158,-55.386,309.1,N,295.1,215,8,76
-14.71,-52.604,342.5,N,296.6,215,52.3,100
-15.318,-57.027,325.7,N,300.1,215,26.6,100
-15.742,-60.593,307.1,N,295.4,215,12.2,68
-15.316,-57.022,323.8,N,299.8,215,23.9,100
-15.318,-57.034,313.2,N,299.3,215,10.8,85
-15.144,-55.82,307.8,N,297.8,215,5.9,64
-15.305,-57.013,311,N,298.7,215,9.4,79
-15.306,-57.024,321.4,N,299.2,215,21.1,100
-15.743,-60.599,308.7,N,295.4,215,16.6,74
-14.838,-54.678,307.8,N,296,215,6.5,73
-14.825,-54.652,312.8,N,296.6,215,9.6,83
-14.827,-54.661,321.9,N,295.9,215,17.3,100
-14.492,-52.93,307.6,N,296.1,215,6.2,13
-14.48,-52.912,308,N,295.2,215,6.7,65
-14.482,-52.921,332,N,298.2,215,31.6,100
-14.483,-52.931,317.4,N,297.1,215,13.9,86
-14.093,-50.88,308.8,N,298.3,215,8.7,41
-14.085,-50.894,316.4,N,300.2,215,17.4,89
-14.087,-50.907,312.1,N,298.7,215,12.4,47
-14.075,-50.896,321.3,N,299.7,215,24.1,100
-14.077,-50.908,316.8,N,299.3,215,18,78
-13.546,-47.742,301.3,N,291,215,13.4,39
-14.503,-54.134,309.4,N,296,215,7.9,77
-14.711,-56.22,309.6,N,297.3,215,7.4,76
-13.432,-48.081,308.7,N,297.6,215,20.1,75
-14.059,-51.9,310,N,294.4,215,9.7,58
-14.061,-51.911,309.5,N,294,215,9.1,38
-14.68,-56.204,308.7,N,297.2,215,6.1,64
-14.042,-51.914,327.4,N,297.1,215,28.7,100
-14.043,-51.925,342.1,N,299.1,215,56.4,100
-14.045,-51.936,307.9,N,294.5,215,8.1,38
-13.433,-48.087,309.8,N,297.9,215,21.5,58
-14.038,-51.91,326.6,N,296.4,215,29.6,100
-14.04,-51.921,340.5,N,299,215,54.2,100
-14.041,-51.932,323.4,N,296.5,215,25.4,100
-15.191,-61.445,306.3,N,294.9,215,20.2,68
-14.089,-53.251,312.6,N,294.8,215,9.3,84
-14.077,-53.233,305.3,N,294.5,215,4.7,59
-14.079,-53.243,320.1,N,295.2,215,16.3,100
-14.08,-53.252,341.5,N,297.6,215,46,100
-14.082,-53.262,308.6,N,295.9,215,6.8,75
-14.291,-55.232,321.2,N,297.3,215,16.2,100
-14.292,-55.241,316.9,N,296.8,215,11.9,94
-14.28,-55.224,321.9,N,297.6,215,16.5,100
-14.255,-55.17,310.3,N,298.5,215,6.5,78
-14.26,-55.208,309.5,N,298.3,215,6.1,77
-14.246,-55.172,312.2,N,298.7,215,8,84
-14.247,-55.181,318.4,N,298.1,215,13.5,97
-14.249,-55.2,310.8,N,296.3,215,6.9,49
-13.659,-51.431,344.5,N,299.2,215,70.3,100
-12.762,-46.374,309.3,N,293.8,215,36.6,77
-12.732,-46.38,317.2,N,294.9,215,62.3,83
-12.758,-46.353,305.2,N,294.3,215,22.1,30
-12.762,-46.381,305.1,N,293.3,215,22.3,37
-12.728,-46.358,309,N,294.3,215,32.7,35
-12.733,-46.387,313.3,N,294.7,215,49.5,78
-14.344,-57.288,311.5,N,296.6,215,11.7,83
-13.943,-54.395,305.1,N,292.3,215,5.8,63
-14.343,-57.283,306.7,N,296.3,215,7.8,69
-13.541,-51.731,325.7,N,295.8,215,29.9,100
-13.521,-51.734,310.5,N,294.9,215,11,80
-14.919,-62.798,306.8,N,293.8,215,28.7,69
-14.918,-62.776,305.6,N,294,215,24.6,64
-14.921,-62.805,303.7,N,293.5,215,19,42
-14.867,-62.724,305.1,N,294.2,215,20.7,19
-14.796,-62.766,304.6,N,294.1,215,20.1,3
-14.427,-60.011,305.3,N,287.2,215,14.3,64
-14.429,-60.028,311.6,N,286.3,215,25.3,83
-12.672,-48.101,307.9,N,297.1,215,17.4,22
-13.244,-51.531,308.3,N,295.4,215,9.3,74
-14.422,-60.018,309.5,N,287.6,215,20.3,78
-13.234,-51.532,316,N,295.4,215,17.3,92
-12.671,-48.088,308.8,N,298,215,21.5,71
-12.998,-50.602,316.5,N,295.8,215,21.8,69
-12.986,-50.59,318.8,N,297.1,215,23.7,4
-12.966,-50.675,332.6,N,296.1,215,50.9,100
-12.846,-50.565,317.1,N,295.9,215,25.4,95
-12.848,-50.579,313,N,295.2,215,19.2,86
-12.873,-50.737,318.1,N,296.8,215,23.6,96
-12.875,-50.751,346.1,N,299.2,215,88.6,100
-12.863,-50.739,334.6,N,298.4,215,54.4,100
-12.865,-50.752,319.5,N,297.2,215,24.8,99
-13.449,-54.604,307.3,N,295,215,7.1,71
-12.85,-50.728,365.2,N,299.6,215,165.4,100
-12.852,-50.741,341.2,N,298.1,215,71.8,100
-12.839,-50.73,350.6,N,298.3,215,102,100
-12.844,-50.721,337.5,N,297.1,215,62.1,100
-12.846,-50.734,360.7,N,300.2,215,143.9,100
-12.833,-50.723,315.7,N,297,215,18.7,92
-12.835,-50.736,314.4,N,296.3,215,16.6,73
-12.825,-50.738,307.1,N,294.9,215,8.5,28
-12.304,-47.707,313.7,N,294.1,215,43.5,88
-12.308,-47.73,306.8,N,293.9,215,24.7,69
-12.291,-47.71,305.4,N,292.4,215,22.5,64
-14.392,-63.647,303,N,289.2,215,29.2,53
-12.881,-53.364,307.3,N,296.7,215,6,22
-12.874,-53.362,312.5,N,298,215,10.4,53
-12.575,-51.432,347.7,N,302.9,215,78.7,100
-12.577,-51.444,380.6,N,307.2,215,223.8,100
-12.578,-51.456,324.8,N,297.9,215,28.6,100
-12.863,-53.353,309.8,N,296.4,215,9.1,78
-12.563,-51.422,411.8,N,312.9,215,483.6,100
-12.565,-51.434,393.2,N,309.3,215,310.5,100
-12.566,-51.445,356.7,N,303.9,215,109.3,100
-12.568,-51.457,320.7,N,297.6,215,22.8,100
-12.551,-51.411,329,N,302.1,215,34.8,100
-12.553,-51.423,421.7,N,313.7,215,600.1,100
-12.554,-51.435,371.8,N,306.2,215,175.5,100
-12.556,-51.447,330.5,N,300.7,215,38.5,100
-12.558,-51.459,311.1,N,297.9,215,11.2,82
-12.539,-51.401,343.4,N,298.7,215,68,100
-12.541,-51.413,419,N,312.5,215,567.5,100
-12.542,-51.425,367.6,N,304,215,153.9,100
-12.544,-51.437,322.5,N,299.8,215,23.6,100
-12.546,-51.449,324.4,N,298.1,215,28.2,100
-12.529,-51.403,310.3,N,297.6,215,9.3,47
-12.53,-51.415,341.5,N,300.3,215,62.7,100
-12.532,-51.427,312.9,N,298.3,215,11.4,31
-12.534,-51.438,311.4,N,297.1,215,10.9,60
-12.518,-51.404,325.2,N,298.9,215,30.5,100
-12.368,-50.663,308.3,N,296.5,215,11.7,74
-12.782,-53.996,313,N,296,215,10.6,86
-12.783,-54.005,319.3,N,297.6,215,15.8,98
-12.785,-54.014,315.4,N,297.2,215,12,91
-12.776,-54.016,306.9,N,295.8,215,6.5,70
-12.656,-54.527,313.8,N,294.8,215,11.9,88
-11.936,-49.92,311.4,N,294.7,215,20.2,82
-11.938,-49.935,318.6,N,295,215,32.9,97
-11.924,-49.922,316.7,N,295.4,215,28.9,94
-11.927,-49.937,310.2,N,294.7,215,17.8,79
-12.583,-54.656,309.4,N,296.3,215,7.3,77
-12.46,-54.381,321.6,N,294.3,215,18.7,100
-11.874,-51.542,311.2,N,298.6,215,8.9,14
-11.876,-51.554,319.6,N,299.8,215,18.8,79
-11.862,-51.587,323.1,N,300.2,215,23.3,93
-12.63,-56.976,314.3,N,296.9,215,13.1,89
-11.838,-51.566,313.9,N,298.2,215,12.5,48
-11.84,-51.578,317.1,N,298.8,215,16.8,91
-11.842,-51.59,312.8,N,298.5,215,12.5,62
-12.621,-56.977,308,N,296.5,215,7.6,73
-12.611,-56.979,310.4,N,295.7,215,9.2,80
-11.894,-52.472,306.9,N,295.9,215,8.3,69
-11.755,-51.623,332.8,N,299.1,215,45.8,100
-11.757,-51.634,308.3,N,296.2,215,10.1,74
-11.883,-52.463,305.7,N,295.2,215,7.2,55
-11.743,-51.612,318.4,N,298.2,215,20.9,97
-11.745,-51.624,318,N,297.5,215,20.7,96
-12.135,-54.233,305.8,N,294.6,215,5.8,66
-12.126,-54.235,311.7,N,295.1,215,9.4,83
-12.128,-54.244,319.9,N,295.6,215,16.6,99
-11.919,-53.087,309.3,N,296.8,215,8.6,77
-11.913,-53.084,325.4,N,298.9,215,24.4,100
-11.914,-53.094,317.3,N,297.2,215,15.2,95
-11.939,-53.392,308.9,N,296.5,215,7.7,76
-11.94,-53.401,306.7,N,296.1,215,6.1,69
-11.723,-52.946,306.4,N,295.9,215,6.8,67
-10.832,-47.693,316.7,N,295.8,215,53.8,94
-11.202,-50.078,311.4,N,295.8,215,17.6,39
-11.204,-50.094,306.9,N,296.2,215,11.2,11
-11.207,-50.109,308.5,N,295.8,215,13.3,38
-11.159,-50.092,307.2,N,295.2,215,12.8,71
-12.148,-56.877,318.1,N,295.2,215,17.4,96
-12.15,-56.887,318.2,N,294.5,215,17.5,96
-11.759,-54.494,307.3,N,296.4,215,5.2,43
-11.685,-54.105,312.1,N,297.6,215,9,66
-11.675,-54.164,309.9,N,295.8,215,8.2,78
-11.676,-54.173,323.7,N,297.3,215,20.4,100
-11.677,-54.182,340.4,N,298.1,215,43.4,100
-11.667,-54.175,342.1,N,295.7,215,46.1,100
-11.668,-54.184,372.8,N,298,215,127.2,100
-11.723,-54.561,306.3,N,296.1,215,4.5,40
-11.701,-54.537,311.3,N,296.9,215,7.9,82
-11.008,-50.377,308.1,N,296.1,215,12.5,74
-11.482,-53.543,329.5,N,298.3,215,27.9,100
-11.484,-53.553,308.9,N,296,215,6.8,43
-11.804,-56.442,317.3,N,294.1,215,14.6,95
-11.805,-56.451,349.7,N,295.8,215,65.6,100
-11.806,-56.461,307.5,N,293.2,215,6.8,72
-11.796,-56.453,304.9,N,293.7,215,5.1,62
-10.559,-48.494,327.5,N,289.7,215,86.2,100
-10.562,-48.515,315.7,N,290.7,215,46.8,92
-11.961,-57.83,317.1,N,295.1,215,19.1,94
-11.963,-57.841,318.2,N,291.9,215,20.1,96
-10.956,-50.983,336.6,N,297.3,215,63.4,100
-10.959,-50.996,319.1,N,296.7,215,25.4,98
-10.946,-50.984,362.7,N,298.5,215,161.8,100
-10.948,-50.998,314.9,N,296.9,215,18.7,90
-10.562,-48.5,327,N,290.8,215,84.5,100
-10.951,-50.976,335.4,N,296.6,215,60.5,100
-10.953,-50.989,342.7,N,298.3,215,81.4,100
-10.956,-51.003,309.6,N,296.8,215,11.4,31
-11.47,-54.468,307.9,N,296.3,215,5.4,29
-11.471,-54.477,309.5,N,295.8,215,6.4,56
-10.941,-50.978,324.2,N,296.5,215,34.9,100
-10.943,-50.991,327.9,N,297,215,42.2,100
-11.855,-57.278,305.5,N,294.7,215,6.2,64
-10.878,-50.649,310.3,N,297.3,215,13.6,79
-10.883,-50.677,307.3,N,296.2,215,9.1,38
-10.885,-50.691,306.3,N,295.9,215,7.4,15
-10.867,-50.65,310.6,N,296.7,215,14,80
-10.828,-50.686,306,N,295.9,215,9,66
-11.382,-54.303,309.4,N,293.2,215,6,24
-11.374,-54.314,326.1,N,297.1,215,19.5,99
-11.375,-54.323,500,N,337,215,1633.5,100
-11.377,-54.332,427.1,N,311.7,215,462.1,100
-11.379,-54.35,319.9,N,294.7,215,14.7,92
-11.365,-54.315,362,N,298.1,215,88.7,100
-11.366,-54.324,456.2,N,314.1,215,806.2,100
-11.368,-54.333,381.4,N,303.1,215,157.5,100
-11.369,-54.343,317.1,N,295.7,215,11.5,43
-11.37,-54.352,312.7,N,294.1,215,8.7,49
-11.357,-54.322,316,N,296,215,11.5,92
-11.358,-54.331,308.7,N,295.8,215,5.9,28
-10.81,-50.795,353.7,N,299.7,215,126,100
-10.812,-50.809,358.4,N,299.9,215,147.4,100
-10.581,-49.427,306.7,N,295.7,215,14.5,69
-10.792,-50.755,342.2,N,298.5,215,84.6,100
-10.794,-50.769,372.3,N,300.7,215,228.2,100
-10.799,-50.797,334,N,298.2,215,56.6,100
-10.801,-50.811,317.4,N,297.5,215,22.2,95
-10.781,-50.757,344.2,N,298.9,215,91.3,100
-10.783,-50.771,344.9,N,299.3,215,92,100
-10.785,-50.785,318.9,N,297.5,215,22.3,78
-10.788,-50.799,331.7,N,298.2,215,50.3,100
-10.77,-50.759,341.9,N,298.4,215,82.7,100
-10.772,-50.773,333.6,N,298.2,215,56.5,100
-10.775,-50.787,325.6,N,297.3,215,34.4,100
-10.777,-50.801,320.1,N,296.6,215,24.2,78
-10.759,-50.761,329.1,N,297.6,215,46.9,100
-10.761,-50.775,318.9,N,297,215,24.3,62
-10.746,-50.749,320.5,N,296.3,215,29.2,100
-10.748,-50.763,331.2,N,297,215,52.4,100
-10.757,-50.818,317.2,N,297.5,215,21.4,86
-10.759,-50.832,331.2,N,297,215,50.7,100
-11.259,-54.09,306.8,N,296.2,215,5.2,62
-11.26,-54.1,306.2,N,295.9,215,4.7,48
-10.737,-50.765,309.6,N,295.6,215,12.4,62
-11.699,-57.306,315.5,N,296.3,215,14.2,91
-11.7,-57.317,349.9,N,298.2,215,73.9,100
-10.737,-50.836,310.1,N,295.6,215,12.5,25
-11.387,-55.174,308.7,N,293.3,215,8,65
-11.388,-55.183,306.3,N,291.6,215,6.4,53
-11.22,-54.074,309,N,296.3,215,6.8,75
-10.781,-51.207,309,N,298.3,215,10.1,70
-11.216,-54.113,350.4,N,301.9,215,61.1,100
-11.218,-54.122,395.6,N,311.1,215,231.5,100
-11.219,-54.132,384.4,N,305.4,215,173.8,100
-11.207,-54.114,351.3,N,300.6,215,63.8,100
-11.209,-54.124,381.9,N,306.2,215,163,100
-11.21,-54.133,358.9,N,301.6,215,82.6,100
-11.199,-54.125,334,N,298.9,215,32,100
-11.201,-54.134,335.1,N,298.3,215,33.7,100
-11.356,-55.215,302.8,N,292.5,215,3.6,51
-11.609,-57.032,307.8,N,294.9,215,7.6,72
-11.616,-57.083,304.6,N,293.6,215,5.6,60
-10.913,-52.268,308.1,N,296.8,215,8.4,71
-11.826,-58.739,319.2,N,290.6,215,25.8,98
-11.815,-58.74,319.6,N,292.9,215,26.5,99
-11.817,-58.753,307.2,N,291.6,215,10.4,30
-10.345,-49.568,304.4,N,294.2,215,11.4,59
-11.318,-56.251,340.1,N,294.8,215,44.7,100
-11.319,-56.26,365,N,296.8,215,105,100
-11.107,-54.819,309.2,N,291.7,215,7,77
-11.108,-54.828,308.3,N,293.2,215,6.4,74
-11.098,-54.82,321.8,N,295.4,215,17,100
-11.099,-54.829,320.2,N,295.5,215,15.4,100
-11.007,-54.318,310.5,N,296,215,8.3,80
-10.406,-51.158,310.9,N,296.4,215,14.6,79
-9.533,-45.989,303.8,N,292,215,36.4,35
-9.517,-45.992,307,N,291.1,215,50.3,68
-10.374,-51.163,308.9,N,297.2,215,10.8,72
-10.376,-51.177,308.2,N,297.3,215,9.8,53
-10.452,-52.129,309.5,N,296.3,215,9.6,75
-10.307,-51.328,311.8,N,297.4,215,12.8,82
-11.585,-60.531,302.2,N,284.8,215,11.2,47
-10.973,-56.21,306.5,N,293.5,215,6.4,68
-10.802,-56.042,304.5,N,293.4,215,4.2,34
-10.79,-56.024,306.5,N,293.6,215,5.6,68
-10.791,-56.034,305.5,N,293.7,215,5,65
-10.792,-56.043,312.4,N,293.9,215,9.6,85
-10.422,-53.781,325.8,N,298.5,215,22.5,100
-10.773,-56.232,329.7,N,293.9,215,28.6,100
-10.412,-53.773,314,N,297.6,215,10.2,88
-10.413,-53.783,307.2,N,296.8,215,4.6,35
-10.383,-54.142,311.6,N,294.9,215,9.5,83
-10.678,-56.338,309.7,N,293.4,215,7.8,78
-10.679,-56.348,308.2,N,293.3,215,6.9,74
-10.386,-54.418,313.1,N,294.9,215,10.3,86
-10.493,-55.609,320.4,N,294.7,215,16.7,100
-10.494,-55.618,313.6,N,294.3,215,10.6,87
-9.515,-49.244,309.6,N,295,215,21.5,77
-10.484,-55.61,320.9,N,294.7,215,17.2,100
-10.485,-55.62,324.5,N,294.8,215,20.9,100
-9.857,-51.459,321.9,N,296.5,215,28.5,100
-9.859,-51.472,313.4,N,296.2,215,15.2,86
-10.475,-55.612,318.9,N,294.3,215,15.3,98
-10.476,-55.621,310,N,293.8,215,7.9,79
-9.846,-51.461,307.6,N,295.7,215,9.3,58
-10.567,-56.53,307,N,293.7,215,6.4,69
-10.178,-54.186,306,N,295.6,215,4.8,66
-10.179,-54.195,313.2,N,296,215,10,86
-9.549,-50.175,327.5,N,296,215,55.4,100
-9.552,-50.191,308,N,294.8,215,14,72
-10.135,-53.961,306.6,N,295.8,215,5.6,68
-9.537,-50.177,305.9,N,294.9,215,9.9,27
-10.126,-53.962,309.3,N,295.7,215,7.5,77
-9.54,-50.166,311.9,N,294.9,215,18.4,61
-9.542,-50.183,322.5,N,295.5,215,40.7,100
-10.753,-58.546,303.6,N,290.8,215,6.3,56
-10.58,-57.564,327.9,N,296.2,215,30.6,100
-10.581,-57.575,306.2,N,295.1,215,6.8,67
-9.474,-50.128,307.6,N,295.1,215,13.6,71
-10.117,-54.335,306.2,N,294.5,215,4.9,65
-8.971,-47.436,307.3,N,293.4,215,30.5,71
-8.976,-47.463,327.4,N,294.9,215,118.1,100
-9.668,-51.633,311,N,294.9,215,12.8,81
-9.25,-48.986,305.1,N,294.3,215,13.8,63
-8.971,-47.442,318.8,N,294,215,75,98
-8.976,-47.469,326.4,N,294.8,215,112.4,100
-8.957,-47.444,305.8,N,293.5,215,27.2,66
-8.961,-47.471,313.7,N,294.2,215,53.7,88
-10.468,-57.629,307.5,N,294.4,215,7.9,72
-10.515,-58.06,305.1,N,294.4,215,6.5,63
-10.213,-55.91,315.3,N,293.1,215,12.6,91
-10.379,-57.364,310.4,N,295.1,215,9.4,80
-9.847,-53.818,305.1,N,293.6,215,5,63
-10.391,-57.667,307.7,N,295,215,7.8,72
-10.026,-55.495,316,N,293.4,215,13.3,92
-9.908,-54.864,318.8,N,295.2,215,14.8,97
-9.909,-54.873,304.3,N,294.3,215,3.8,36
-9.898,-54.856,305.8,N,294.1,215,4.8,65
-9.837,-54.5,318.5,N,294.9,215,14.6,97
-9.814,-54.409,304.8,N,293.6,215,3.8,37
-9.828,-54.501,317.1,N,294.3,215,13.3,94
-9.811,-54.444,317.8,N,293.4,215,14.5,96
-10.079,-56.325,302.7,N,292.6,215,4.4,51
-9.891,-55.198,305.8,N,294.4,215,5.4,66
-8.761,-47.921,322.5,N,294.8,215,81.1,100
-8.747,-47.923,304.3,N,294,215,18.2,59
-10.311,-58.441,300.5,N,286.7,215,5.1,24
-9.622,-54.664,304.7,N,292.3,215,4.5,61
-9.623,-54.673,303.5,N,292.6,215,3.8,55
-10.011,-57.43,310,N,291.6,215,10.5,79
-9.931,-57.52,305.9,N,291,215,7.4,66
-8.643,-50.336,305.2,N,294.2,215,11.7,63
-8.649,-50.341,308,N,294.2,215,14.9,73
-8.524,-49.859,308.3,N,294.5,215,17.1,74
-8.527,-49.876,321.6,N,294.6,215,46.2,100
-8.272,-49.671,332.3,N,294.4,215,83.2,100
-8.275,-49.69,330.3,N,294.7,215,76,100
-8.263,-49.692,325.6,N,294.7,215,59.8,100
-8.271,-49.677,337.7,N,294.9,215,106.4,100
-8.274,-49.695,318.2,N,294.4,215,38.3,96
-8.259,-49.679,308.9,N,294.1,215,18.5,76
-8.261,-49.698,328.3,N,294.6,215,69.7,100
-8.249,-49.7,304.4,N,293.7,215,10.3,47
-9.339,-57.605,300.5,N,275.7,215,6.5,24
-9.461,-58.943,303.9,N,287.3,215,8.5,58
-8.001,-49.295,312.4,N,293.4,215,29.7,85
-8.004,-49.315,336.4,N,293.8,215,114,100
-8.003,-49.301,320.4,N,293.7,215,52.4,100
-8.006,-49.321,319.6,N,293.5,215,49.6,99
-7.99,-49.303,313.1,N,292.9,215,32.4,86
-7.993,-49.323,318.5,N,292.9,215,46.5,97
-9.251,-58.899,300.6,N,276.5,215,7.1,30
-8.677,-55.003,303.2,N,292.3,215,3.8,54
-8.591,-54.985,320.4,N,292.2,215,17.1,100
-8.593,-54.994,306.4,N,292.6,215,5.7,68
-8.537,-54.797,317.1,N,288.7,215,14.7,94
-7.562,-49.418,317,N,293.7,215,40.6,94
-8.372,-54.673,315.6,N,279.4,215,14.6,92
-7.563,-49.424,315.5,N,293.6,215,37.2,91
-8.323,-55.034,311.6,N,294.4,215,9.6,83
-7.378,-49.322,304.1,N,292.5,215,13.2,58
-8.142,-55.185,312.4,N,294.8,215,10,85
-7.373,-50.445,310.2,N,291.4,215,21.1,79
-7.368,-50.452,306.9,N,290.7,215,16.7,70
-7.886,-55.389,310.1,N,294.7,215,7.7,79
